page_name,categories
OCLC_(identifier),"{'Organizations established in 1967', '1967 establishments in Ohio', 'Library cataloging and classification', 'Cooperatives based in Ohio', 'Library-related organizations', 'Library automation', 'Bibliographic database providers', 'Library centers', 'OCLC', 'Companies based in Dublin, Ohio'}"
Oboe,"{'Concert band instruments', 'Orchestral instruments', 'Oboes', 'Single oboes with conical bore', 'Baroque instruments'}"
Online_Etymology_Dictionary,"{'English etymology', 'American websites', '2000 establishments in Pennsylvania', 'Etymological dictionaries', 'Online English dictionaries', 'Internet properties established in 2000'}"
Oratorio,"{'Oratorios', 'Classical music styles'}"
Orchestration,"{'Musical notation', 'Occupations in music', 'Orchestral music', 'Musical terminology'}"
Origins_of_music,"{'Music history', 'History by topic'}"
Orion_Publishing_Group,"{'1992 mergers and acquisitions', 'Lagardère Media', 'Publishing companies established in 1991', '1991 establishments in England', 'British companies established in 1991', 'British subsidiaries of foreign companies', 'Orion Books books', 'Hachette (publisher) books', 'Book publishing companies based in London'}"
Ornament_(music),"{'Ornamentation', 'Musical terminology'}"
Outline_of_music,"{'Music-related lists', 'Outlines of culture and arts', 'Outlines', 'Musical terminology'}"
Overtone,"{'Musical tuning', 'Acoustics'}"
PMC_(identifier),"{'United States National Library of Medicine', 'National Institutes of Health', 'Biological databases', 'Open-access archives', 'Full-text scholarly online databases', 'Bibliographic databases and indexes', '2000 establishments in the United States', 'Internet properties established in 2000', 'Medical databases'}"
PMID_(identifier),"{'National Institutes of Health', 'Biological databases', '1996 establishments in the United States', 'Medical search engines', 'American medical websites', 'Online databases', 'Internet properties established in 1996', 'Bibliographic databases and indexes', 'Databases in the United States', 'United States National Library of Medicine'}"
Paleolithic,"{'Historical eras', 'Paleolithic', 'Pleistocene'}"
Penelope_Murray,"{'British historian stubs', 'Living people', 'British women historians', 'Academics of the University of Warwick'}"
Pentatonic,"{'Musical scales', 'Pentatonic scales', '5 (number)'}"
Percussion_instrument,"{'Percussion', 'Percussion instruments'}"
Performing_arts,"{'Entertainment', 'Performing arts'}"
Philosophical_Transactions_of_the_Royal_Society,"{'Academic journals established in 1665', '1665 establishments in England', 'Royal Society academic journals', 'Multidisciplinary scientific journals', 'Natural philosophy', 'English-language journals', 'Mass media in London'}"
Philosophy_of_music,"{'Applied aesthetics', 'Philosophy of music'}"
Phonograph,"{'History of sound recording', 'Hip-hop production', 'Audio players', 'Audiovisual introductions in 1877', 'Turntables', 'Turntablism', '19th-century inventions', 'Thomas Edison', 'American inventions'}"
Pibroch,"{'Music of Scotland', 'Classical and art music traditions', 'Bagpiping', 'Celtic music'}"
Piccolo,"{'Side-blown flutes', 'Concert band instruments', 'Piccolo instruments', 'C instruments', 'Orchestral instruments'}"
Piphat,"{'Classical and art music traditions', 'Gong and chime music', 'Music of Thailand'}"
Pitch_(music),"{'Pitch (music)', 'Sound', 'Perception', 'Cognitive musicology', 'Psychoacoustics'}"
Pittsburgh_Press,"{'Newspapers established in 1884', '1992 disestablishments in Pennsylvania', 'Defunct newspapers published in Pittsburgh', 'Pulitzer Prize for Public Service winners', 'Publications disestablished in 1992', '1884 establishments in Pennsylvania'}"
Plato,"{'Ancient Syracuse', '420s BC births', 'Ancient Greek epistemologists', 'Ancient Greek metaphysicians', 'Ancient Greek philosophers of art', 'Characters in the Divine Comedy', 'Ancient Greek logicians', 'Rationalists', 'Pupils of Socrates', 'Ancient Greek ethicists', 'Ancient Greek political philosophers', 'Rhetoric theorists', 'Attic Greek writers', 'Epigrammatists of the Greek Anthology', 'Ancient Greek philosophers of language', 'Philosophers of education', 'Idealists', '5th-century BC Greek philosophers', 'Plato', 'Ancient Athenian philosophers', '4th-century BC Greek philosophers', '340s BC deaths', 'Ancient Greek philosophers of mind', 'Academic philosophers', 'Ancient Greek physicists'}"
Polyphony,"{'Musical texture', 'Polyphonic form', 'Polyphonic singing', 'Harmony'}"
Pop_Chronicles,"{'1960s American radio programs', 'Rockumentaries', '1969 radio programme debuts', 'Radio documentaries about music', 'American music radio programs', 'Pop music', '1970s American radio programs'}"
Pop_Goes_the_Weasel,"{'Anthony Newley songs', 'Jigs (band) songs', 'English nursery rhymes', 'Fictional weasels', 'Songs about London', 'Songs about mammals', ""English children's songs"", '1852 songs', 'English folk songs', 'Folk dances', ""Traditional children's songs"", 'Singing games', '1930s jazz standards'}"
Pop_music,"{'Western culture', '1950s in music', 'Pop music', '1960s in music', 'Music genres', '1920s neologisms'}"
Porgy_and_Bess,"{'Broadway musicals', 'Musicals by George and Ira Gershwin', 'Tony Award–winning musicals', 'Operas', '1935 in music', 'Operas adapted into films', 'United States National Recording Registry recordings', 'Operas based on works by American writers', 'Operas by George Gershwin', 'Porgy and Bess', 'Race-related controversies in opera', 'Verismo operas', 'English-language operas', 'All-Black cast Broadway shows', 'Gullah in popular culture', 'Folk operas', 'African-American musicals', 'Operas based on novels', '1935 operas', '1935 musicals', 'Operas set in the United States', 'Grammy Hall of Fame Award recipients'}"
Prehistoric_music,"{'Prehistory', 'Cognitive musicology', 'Ancient music', 'Ethnomusicology'}"
Printing_press,"{'1445 establishments', '15th-century inventions', '15th-century introductions', '1440s in the Holy Roman Empire', 'German inventions', 'Johannes Gutenberg', 'Textual scholarship', '1440 in Europe', 'Printing'}"
Program_music,"{'Musical form', 'Musical terminology'}"
Prosumer,"{'1980 neologisms', 'Consumer behaviour', 'Market (economics)'}"
Protolanguage,"{'Proto-languages', 'Historical linguistics'}"
Psychedelic_music,"{'Pop music genres', 'Psychedelic music', 'Counterculture of the 1960s', 'Counterculture of the 1970s'}"
Psychological,"{'Behavioural sciences', 'Cognitive behavioral therapy', 'Psychology', 'Cognition'}"
Psychology,"{'Behavioural sciences', 'Cognitive behavioral therapy', 'Psychology', 'Cognition'}"
Psychology_of_music_preference,"{'Music cognition', 'Music psychology', 'Psychological attitude'}"
Psychophysics,"{'1860 introductions', 'Cognitive psychology', 'Cognitive neuroscience', 'Psychophysics', 'Branches of psychology'}"
Public_speaking,"{'Political science', 'Rhetoric', 'Public speaking', 'Politics', 'Performing arts'}"
Puppetry,{'Puppetry'}
Pyotr_Ilyich_Tchaikovsky,"{'Music educators from the Russian Empire', 'Pupils of Nikolai Zaremba', 'Russian string quartet composers', 'Russian people of French descent', 'LGBTQ classical composers', 'People from Votkinsk', 'Russian gay men', '19th-century classical pianists', 'Imperial School of Jurisprudence alumni', 'Academic staff of Moscow Conservatory', 'Deaths from cholera', '19th-century journalists from the Russian Empire', 'Honorary members of the Royal Philharmonic Society', 'LGBTQ Eastern Orthodox Christians', '19th-century composers from the Russian Empire', 'Russian Romantic composers', 'Russian classical pianists', '1840 births', 'Russian LGBTQ composers', 'Russian ballet composers', 'Composers from the Russian Empire', '19th-century people from the Russian Empire', 'People from Cherkasy Oblast', '1893 deaths', 'Classical composers of church music', 'Music critics from the Russian Empire', 'Pyotr Ilyich Tchaikovsky', 'Russian opera composers', 'Composers from Saint Petersburg', 'Infectious disease deaths in Russia', 'Russian people of German descent', 'Untitled nobility from the Russian Empire', 'Recipients of the Order of St. Vladimir, 4th class', 'Burials at Tikhvin Cemetery', 'People from Sarapulsky Uyezd', '19th-century classical composers from the Russian Empire', 'Saint Petersburg Conservatory alumni', 'Russian male classical pianists', 'Gay composers', '19th-century LGBTQ people from the Russian Empire', '19th-century male musicians from the Russian Empire', 'Russian male opera composers', 'Ballets Russes composers', 'Composers for piano'}"
Record_producer,"{'Occupations in music', 'Music production', 'Record producers'}"
Recording_(music),"{'History of sound recording', 'Sound recording', 'Sound production technology', 'Audio engineering', 'Sound technology', 'Mass media technology'}"
Religious_music,"{'Religious music', 'Music genres', 'Religion and the arts'}"
Remix,"{'Musical techniques', 'Remix'}"
Republic_(Plato),"{'Dialogues of Plato', 'Utopian theory', 'Political philosophy literature', 'Justice', 'Republic (Plato)'}"
Rhapsody_in_Blue,"{'Music of New York City', 'Concert band pieces', '1924 compositions', 'Concertante works by George Gershwin', 'Music commissioned by Paul Whiteman', 'United Airlines', 'Works by Ferde Grofé', 'Jazz compositions', 'Song recordings arranged by Eumir Deodato', 'Grammy Hall of Fame Award recipients', 'Rhapsodies', 'United States National Recording Registry recordings'}"
Rhys_Chatham,"{'American experimental composers', 'Composers from New York City', '20th-century American male musicians', 'Microtonal musicians', 'Pupils of La Monte Young', 'Classical musicians from New York (state)', 'Northern Spy Records artists', '20th-century American classical composers', 'Pupils of Pran Nath (musician)', 'American expatriates in France', 'Living people', 'Moers Music artists', 'No wave musicians', 'American male classical composers', '21st-century American classical composers', '1952 births', '21st-century American male musicians', 'Postmodern composers', 'Love of Life Orchestra members'}"
Rhythm_section,"{'Jazz instruments', 'Popular music', 'Rhythm section', 'Accompaniment', 'Orchestras'}"
Riffs,"{'Accompaniment', 'Riffs', 'Formal sections in music analysis'}"
Rigveda,"{'Rigveda', 'Hindu texts', 'Memory of the World Register', 'Vedic hymns', '2nd-millennium BC literature'}"
Ritardando,"{'Rhythm and meter', 'Temporal rates', 'Musical terminology'}"
Romanticism,"{'18th century in the arts', 'Romanticism', '19th century in the arts', '19th-century literature', '19th century in art', 'Music of Europe', 'Theories of aesthetics', 'Art of Europe', '18th-century literature', 'Literary genres', 'German idealism', '18th century in art', 'Art movements', 'Literary movements', 'European literature'}"
Round_(music),"{'Canon (music)', 'Song forms', 'Rounds (music)', 'Musical terminology'}"
"Row,_Row,_Row_Your_Boat","{'Rounds (music)', 'Songs about boats', 'American folk songs', '1852 songs', ""American children's songs"", ""Traditional children's songs"", 'American nursery rhymes'}"
Royal_Society,"{'Non-profit organisations based in London', 'Social history of the United Kingdom', 'Members of the International Council for Science', 'Scientific organizations established in 1660', '1660 establishments in England', 'Organizations associated with the COVID-19 pandemic', 'National academies of sciences', 'Professional associations based in the United Kingdom', 'Organisations based in London with royal patronage', 'Royal Society', 'Learned societies of the United Kingdom', 'Members of the International Science Council'}"
Sampling_(music),"{'Hip-hop production', 'DJing', 'Music controversies', 'Sampling (music)', 'Plagiarism controversies'}"
Schizophrenia,"{'Schizophrenia', '1900s neologisms', 'Psychosis'}"
Scratching,"{'Hip-hop production', 'DJing', 'Rap metal', 'Audio engineering', 'Rap rock', 'Hip-hop terminology', 'African-American culture'}"
Secular_music,{'Music genres'}
Seikilos_epitaph,"{'1883 in the Ottoman Empire', '1st-century inscriptions', 'Findings in Turkey outside Turkey', '2nd-century inscriptions', 'History of Aydın', 'Music of ancient Greece', '1883 archaeological discoveries', 'Ancient Greek music inscriptions', 'National Museum of Denmark'}"
Sensory_perception,"{'Sensory systems', 'Neuropsychological assessment', 'Cognitive science', 'Concepts in the philosophy of mind', 'Experimental psychology', 'Perception', 'Sources of knowledge'}"
Serenade,"{'Italian opera terminology', 'Romance', 'Serenades', 'Classical music styles'}"
Serialism,"{'Serialism', '20th-century classical music', 'Mathematics of music'}"
Session_musician,"{'Temporary employment', 'Occupations in music', 'Popular music', 'Session musicians'}"
Set_theory,"{'Georg Cantor', 'Mathematical logic', 'Formal methods', 'Set theory'}"
Set_theory_(music),{'Musical set theory'}
Sexual_selection,"{'Sexual selection', 'Population genetics'}"
Sheet_music,"{'Music technology', 'Music history', 'Music software', 'Sheet music', 'Printing', 'Musical notation'}"
Shona_language,"{'Shona languages', 'Shona language', 'Languages of Botswana', 'Languages of South Africa', 'Languages of Zimbabwe', 'Languages of Mozambique', 'Languages of Zambia'}"
Social_networking_service,"{'Social networking services', 'Social networks', 'Social information processing'}"
Song,"{'Ritual', 'Musical compositions', 'Musical form', 'Songs'}"
Sound_engineering,"{'Audio engineers', 'Audio electronics', 'Music production', 'Occupations in music', 'Broadcasting occupations', 'Filmmaking occupations', 'Audio engineering', 'Mass media occupations'}"
Sound_localization,"{'Sound', 'Neuroethology', 'Spatial cognition', 'Hearing', 'Acoustics'}"
Sound_recording,"{'History of sound recording', 'Sound recording', 'Sound production technology', 'Audio engineering', 'Sound technology', 'Mass media technology'}"
Southeast_Asian_music,"{'Music of Southeast Asia', 'Asian music stubs'}"
Spandrel_(biology),"{'1979 neologisms', 'Evolutionary biology concepts'}"
Spectrogram,"{'Acoustic measurement', 'Spectrum (physical sciences)', 'Signal processing', 'Time–frequency analysis'}"
Spectrum,"{'Light', 'Concepts in physics'}"
Speech,"{'Speech', 'Animal sounds', 'Oral communication', 'Language'}"
Spike_fiddle,"{'Spike lutes', 'Lists of musical instruments by Hornbostel–Sachs number'}"
Steel_strings,"{'Acoustic guitars', 'Rhythm section', 'American musical instruments'}"
Stephen_Davies_(philosopher),"{'20th-century New Zealand philosophers', 'Alumni of the University of London', 'Philosophers of art', 'Living people', 'Philosophers of music', 'Fellows of the Royal Society of New Zealand', 'Philosophy academics', 'Academic staff of the University of Auckland'}"
Steven_Mithen,"{'Fellows of the British Academy', 'Academics of the University of Reading', '1960 births', 'Human evolution theorists', 'Living people', 'Fellows of the Society of Antiquaries of Scotland', 'British archaeologists', 'British prehistorians', 'Fellows of the Society of Antiquaries of London', 'British cognitive scientists'}"
Street_performance,"{'Occupations in music', 'Magic (illusion)', 'Music performance', 'Theatre', 'Performance art', 'Buskers', 'Comedy', 'Busking venues', 'Street performance'}"
String_instrument,"{'String instruments', 'Rhythm section', 'Orchestras'}"
Suling,"{'Bamboo flutes', 'Malaysian musical instruments', 'Music of West Java', 'Papua New Guinean musical instruments', 'Panerusan instruments', 'Circular breathing', 'External fipple flutes', 'Bruneian musical instruments', 'Philippine musical instruments', 'Music of Bali', 'Indonesian musical instruments', 'Sundanese culture', 'End-blown flutes'}"
Suzuki_method,"{'Music education', 'Pedagogy', 'Philosophy of education'}"
Swung_note,"{'Drum patterns', 'Swing music', 'Musical techniques', 'Rhythm and meter', 'Popular music', 'Mathematics of music', 'Jazz terminology', 'Jazz techniques', 'Musical notation'}"
Symphony_No._40_(Mozart),"{'Symphonies by Wolfgang Amadeus Mozart', '1788 compositions', 'Compositions in G minor'}"
Synth_bass,"{'Keyboard instruments', 'Electric and electronic keyboard instruments', 'Bass (sound)'}"
Syria,"{'Member states of the Arab League', 'States and territories established in 1946', 'Countries and territories where Arabic is an official language', 'Arab republics', 'West Asian countries', 'Levant', 'Kurdish-speaking countries and territories', 'Eastern Mediterranean', 'Member states of the United Nations', 'Countries in Asia', 'Syria', '1946 establishments in Asia'}"
TB-303,"{'Grooveboxes', 'Acid house', 'Musical instruments invented in the 1980s', 'Roland synthesizers', 'Monophonic synthesizers', 'Analog synthesizers'}"
TR-808,"{'Grooveboxes', 'Hip-hop production', '1980 musical instruments', 'Analog drum machines', 'Roland synthesizers', 'Drum machines', 'Roland drum machines'}"
Tablature,{'Musical notation'}
Tala_(music),"{'Hindustani music terminology', 'Carnatic music terminology', 'Indian classical music', 'Tala (music)'}"
Ternary_form,"{'Song forms', 'Musical form'}"
Texture_(music),"{'Musical texture', 'Music theory'}"
The_American_Heritage_Dictionary_of_the_English_Language,"{'Books about American English', 'HarperCollins books', '1969 non-fiction books', 'English dictionaries'}"
The_Anatomy_of_Melancholy,"{'Medical textbooks', 'Philosophy books', 'NYRB Classics', 'Books about depression', 'History of mental health in the United Kingdom', '1621 books', 'Works about melancholia'}"
The_Four_Seasons_(Vivaldi),"{'Mantua', 'Concertos by Antonio Vivaldi', 'Works about seasons', '1725 compositions', 'Compositions in F minor', 'Violin concertos', 'Compositions in E major', 'Compositions in F major', 'United States National Recording Registry recordings', 'Compositions in G minor'}"
The_Musical_Times_and_Singing_Class_Circular,"{'Music journals', 'Quarterly journals', 'Academic journals established in 1842', 'Publications disestablished in 2024', 'English-language journals'}"
The_New_Grove_Dictionary_of_Music_and_Musicians,"{'Encyclopedias of music', '1878 books', 'Dictionaries by subject', 'Reference works in the public domain', '20th-century encyclopedias', 'Oxford University Press books', '19th-century encyclopedias', '21st-century encyclopedias', 'Macmillan Publishers books'}"
Theatre_music,"{'Theatre music', 'Musical theatre'}"
Theatre_of_ancient_Greece,"{'Masks in theatre', 'Ancient Greek dramatists and playwrights', 'Ancient Greek theatre', 'Cult of Dionysus'}"
Thomas_J._Mathiesen,"{'21st-century American musicologists', 'Living people', '20th-century American musicologists', '1947 births'}"
Thomas_Morley,"{'Musicians from Norwich', 'English madrigal composers', 'English male classical organists', 'English music theorists', 'English Renaissance composers', '16th-century English composers', 'English cathedral organists', 'English male classical composers', 'English classical composers of church music', 'Composers from Norwich', '1602 deaths', 'English Roman Catholics', '1550s births'}"
Through-composed,{'Musical form'}
Timbre,"{'Acoustics', 'Opera terminology', 'Sound', 'Timbre'}"
Timothy_Cobb,"{'Players of the New York Philharmonic', 'Players of the Metropolitan Opera Orchestra', 'Juilliard School faculty', 'Living people', 'Music & Arts artists', 'Classical double-bassists', '21st-century American double-bassists', '1964 births', 'Manhattan School of Music faculty', 'Players of the Chicago Symphony Orchestra', 'Curtis Institute of Music alumni'}"
Tin_Pan_Alley,"{'Music of New York City', 'American styles of music', 'Music organizations based in the United States', 'Cultural history of New York City', 'Popular music', '20th century in New York City', 'Vaudeville tropes'}"
Tiv_people,"{'Ethnic groups in Cameroon', 'Ethnic groups in Nigeria', 'Tiv people'}"
Tone_poem,"{'Symphonic poems', 'Romantic music'}"
Tonic_(music),"{'Scale degrees', 'Diatonic functions'}"
Trio_(music),"{'Musical trios', 'Vocal trios', 'Types of musical groups'}"
Ugarit,"{'1928 archaeological discoveries', 'Amarna letters locations', 'Former populated places in Syria', 'Populated places established in the 6th millennium BC', 'Bronze Age sites in Syria', 'Late Bronze Age collapse', 'Destroyed populated places', 'Populated places disestablished in the 2nd millennium BC', 'States and territories disestablished in the 12th century BC', 'Ugarit', 'Neolithic sites in Syria', 'States and territories established in the 18th century BC', 'Ancient Levant'}"
University_of_North_Texas_Libraries,"{'American digital libraries', 'Music organizations based in the United States', 'University and college academic libraries in the United States', 'Libraries in Denton County, Texas', 'University of North Texas colleges and schools', 'State archives of the United States', 'Federal depository libraries', 'Music libraries'}"
Verse_(popular_music),{'Song forms'}
Vibrato,"{'Musical performance techniques', 'Italian opera terminology', 'Ornamentation', 'Singing techniques'}"
Vienna_Philharmonic,"{'Musical groups established in 1842', 'Music & Arts artists', 'Erato Records artists', 'Herbert von Karajan Music Prize winners', 'Deutsche Grammophon artists', 'Orchestras from Vienna', '1842 establishments in the Austrian Empire', 'Vienna Philharmonic'}"
Vogelherd_Cave,"{'Show caves in Germany', 'Mousterian', 'Caves of Germany', 'Upper Paleolithic sites in Europe', 'Landforms of Baden-Württemberg', 'Prehistoric sites in Germany', 'World Heritage Sites in Germany', 'Tourist attractions in Baden-Württemberg', 'Aurignacian'}"
Voice_teacher,"{'Voice teachers', 'Vocal music'}"
Voyager_Golden_Record,"{'1977 in spaceflight', 'Copper objects', 'Music in space', 'Technology in society', '1977 albums', 'Search for extraterrestrial intelligence', 'Interstellar messages', 'Voyager program', 'Time capsules', 'United States National Recording Registry recordings', 'Message artifacts'}"
Voyager_program,"{'Missions to Jupiter', 'Missions to Neptune', 'Missions to Uranus', 'Missions to Saturn', 'NASA programs', 'Projects established in 1977', 'Voyager program', 'Space program of the United States'}"
Walther_von_der_Vogelweide,"{'12th-century Roman Catholics', 'German Roman Catholics', '12th-century German composers', '1170s births', '13th-century Austrian poets', 'Middle High German literature', '12th-century German poets', '13th-century German poets', 'German male poets', 'Austrian male writers', '1230 deaths', '13th-century German composers', 'Minnesingers', '13th-century Roman Catholics'}"
Waltz,"{'Forms of Ottoman music', 'Waltz', 'Dance forms in classical music', 'Triple time dances', 'Austrian folk dances', 'Greek folk music', 'Greek dances', 'German folk dances'}"
Wayback_Machine,"{'1996 establishments in California', 'History of the Internet', 'Web archiving initiatives', 'Internet properties established in 1996', 'Internet Archive projects', 'Non-profit organizations based in San Francisco', '501(c)(3) organizations'}"
Western_canon,"{'Philosophy of education', 'Literature', 'Western culture'}"
Whistling,"{'Vocal skills', 'Vocal music', 'Oral communication'}"
White_notes,"{'Keyboard instruments', 'Electric musical instruments', 'Electronic musical instruments', 'Amplified instruments'}"
Whole_tone_scale,"{'Anhemitonic scales', 'Post-tonal music theory', 'Musical symmetry', 'Tritonic scales', 'Hexatonic scales'}"
Wikinomics,"{'Works about the information economy', 'Business books', 'Wiki concepts', '2006 non-fiction books'}"
Zither,"{'Swiss musical instruments', 'Russian musical instruments', 'Folk music instruments', 'Croatian musical instruments', 'German musical instruments', 'Czech musical instruments', 'Slovenian musical instruments', 'Slovak musical instruments', 'Zithers', 'Polish musical instruments', 'Hungarian musical instruments', 'Belarusian musical instruments', 'Ukrainian musical instruments'}"
