page_name,categories
Steam_(service),"{'Digital rights management for Windows', 'IOS software', 'Freeware', 'Digital rights management systems', 'Software that uses FFmpeg', 'Steam (service)', 'Proprietary freeware for Linux', 'Digital rights management for macOS', 'Multiplayer video game services', 'Internet properties established in 2003', 'Android (operating system) software', '2003 software', 'Software based on WebKit'}"
Steve_L._Kent,"{'Video game critics', '1960 births', 'American short story writers', '21st-century American non-fiction writers', 'Brigham Young University alumni', 'American male short story writers', '21st-century American novelists', 'American media critics', '21st-century American male writers', 'American science fiction writers', 'American male novelists', 'American male journalists', 'Living people'}"
Strafing_(video_games),"{'Esports techniques', 'Video game terminology'}"
Strategy_video_game,"{'Strategy video games', 'Video game genres'}"
Streaming_media,"{'Bundled products or services', 'Cloud storage', 'File sharing networks', 'Film and video technology', 'Television terminology', 'Streaming media systems', 'Applications of distributed computing', 'Digital media', 'Peercasting', 'Promotion and marketing communications', 'Peer-to-peer computing'}"
Street_game,"{'Game stubs', 'Game terminology', 'Street games'}"
Submarine_simulator,{'Submarine simulation video games'}
Superman_64,"{'Cancelled PlayStation (console) games', 'Action-adventure games', 'Video games based on Superman: The Animated Series', 'Video games about virtual reality', 'Superhero video games', 'Titus Software games', 'Video games based on adaptations', '1999 video games', 'Nintendo 64-only games', 'Video games developed in France', 'Video games set in the United States', 'Multiplayer and single-player video games', 'Nintendo 64 games'}"
Supernatural,"{'Metaphysical properties', 'Nature', 'Religious philosophical concepts', 'Supernatural'}"
Survival_game,"{'Survival video games', 'Video game genres'}"
Survival_mode,{'Video game terminology'}
Tabletop_game,{'Tabletop games'}
Tactical_role-playing_game,"{'Tactical role-playing video games', 'Video game genres'}"
Target_audience,"{'Marketing by target group', 'Promotion and marketing communications', 'Market segmentation'}"
Taylor_%26_Francis_Group,"{'British companies established in 1852', 'Book publishing companies of the United Kingdom', '1852 establishments in England', 'Companies based in Oxfordshire', 'Publishing companies established in 1852', 'Vale of White Horse', 'Academic publishing companies'}"
Teamwork,"{'Social groups', 'Group processes', 'Teams', 'Industrial and organizational psychology', 'Collaboration', 'Organizational culture'}"
Television_set,"{'Television terminology', 'Television technology', 'Television sets'}"
Tennis_for_Two,"{'Multiplayer video games', 'Video games developed in the United States', '1958 video games', 'Tennis video games', 'Early history of video games'}"
Tetris,"{'1985 in the Soviet Union', 'Soviet games', 'Video games adapted into films', 'Soviet inventions', 'Spectrum HoloByte games', 'Falling block puzzle games', 'World Video Game Hall of Fame', 'Puzzle video games', 'Russian inventions', 'Alexey Pajitnov games', 'Video games developed in the Soviet Union', 'Tetris', 'Video game franchises introduced in 1985', '1985 video games', 'NP-complete problems', 'Mirrorsoft games', 'Soviet brands', 'DOS games', 'Video game franchises'}"
Text-based_game,"{'Video games with textual graphics', 'Video game graphics', 'Video game terminology'}"
"That_Dragon,_Cancer","{'Single-player video games', 'The Game Awards winners', '2016 video games', 'Ouya games', 'Crowdfunded video games', 'Art games', 'Video games developed in the United States', 'Games financed by Indie Fund', 'British Academy Games Award for Technical Achievement winners', 'Video games with low poly graphics', 'IOS games', 'Kickstarter-funded video games', 'Indie games', 'Windows games', 'Works about cancer', 'Video games based on real people', 'Christian video games', 'Video games about death', 'MacOS games', 'Video games about children'}"
The_Guardian,"{'Newspapers published in Manchester', 'Podcasting companies', 'Progressivism in the United Kingdom', 'Centre-left newspapers', 'Daily newspapers published in the United Kingdom', 'Newspapers established in 1821', 'Liberal media in the United Kingdom', 'Pulitzer Prize for Public Service winners', 'Republicanism in the United Kingdom', 'Tor onion services', '1821 establishments in England', 'The Guardian', 'Newspapers published in London', 'National newspapers published in the United Kingdom'}"
The_Journal_of_Neuroscience,"{'Neuroscience journals', 'Academic journals established in 1981', 'English-language journals', 'Weekly journals', 'Academic journals published by learned and professional societies'}"
The_MIT_Press,"{'MIT Press', 'Publishing companies established in 1932', '1932 establishments in Massachusetts', 'University presses of the United States'}"
The_Mandalorian,"{'2010s Western (genre) television series', 'Television series by Lucasfilm', 'American television shows featuring puppetry', 'Space adventure television series', '2023 American television series endings', '2019 American television series debuts', '2010s American science fiction television series', 'Television shows filmed in Chile', 'Star Wars television series', '2020s Western (genre) television series', 'Productions using StageCraft', 'Television series about bounty hunters', 'Interquel television series', 'Space opera television series', 'Live action television shows based on films', 'Primetime Emmy Award–winning television series', '2020s American science fiction television series', 'Television shows filmed in Los Angeles', 'American English-language television shows', 'Television shows filmed in Iceland', 'Television shows scored by Ludwig Göransson', 'The Mandalorian', 'American action adventure television series', 'Television shows filmed in California', 'Television series created by Jon Favreau', 'Space Western television series', 'Disney+ original programming'}"
The_Oregon_Trail_(series),"{'Fiction set in 1848', 'Western (genre) video games', 'Native American-related controversies', 'Video games set in the American frontier', 'Video games set in Oregon', 'Houghton Mifflin Harcourt franchises', 'The Oregon Trail (series)', 'Video games set in the 1840s', 'Video game franchises introduced in 1971', 'Video games set in Missouri'}"
The_Strong,"{'Organizations based in Rochester, New York'}"
The_Ultimate_History_of_Video_Games,"{'Three Rivers Press books', 'History books about video games', '2001 non-fiction books'}"
The_Washington_Post,"{'The Washington Post', 'Newspapers published in Washington, D.C.', '1877 establishments in Washington, D.C.', 'Podcasting companies', 'K Street', 'National newspapers published in the United States', 'Pulitzer Prize for National Reporting winners', 'Pulitzer Prize for Public Service winners', 'Peabody Award–winning websites', 'Peabody Award winners', 'Newspapers established in 1877', '2013 mergers and acquisitions', 'Pulitzer Prize–winning newspapers', 'Daily newspapers published in the United States'}"
Third-person_shooter,"{'Third-person shooters', 'Video game genres'}"
Third_generation_of_video_game_consoles,"{'1990s in video gaming', 'Third-generation video game consoles', 'Video game consoles by generation', '1980s in video gaming', '1980s toys', '1990s toys'}"
Thomas_T._Goldsmith_Jr.,"{'1910 births', 'Furman University faculty', 'American video game designers', 'People from Greenville, South Carolina', 'Television pioneers', 'Cornell University alumni', 'Furman University alumni', '20th-century American physicists', '2009 deaths'}"
Time_Management_(video_game_genre),"{'Time management video games', 'Video game genres'}"
Time_management_game,"{'Time management video games', 'Video game genres'}"
Timeline_of_arcade_video_game_history,"{'Video game lists', 'Arcade video games', 'History of video games'}"
Toshiba,"{'Toshiba brands', 'Point of sale companies', 'Engine manufacturers of Japan', 'Nuclear technology companies of Japan', 'Electrical engineering companies of Japan', 'Computer companies of Japan', 'Consumer electronics brands', 'Video equipment manufacturers', 'Toshiba', 'Mitsui', 'Netbook manufacturers', '2023 mergers and acquisitions', 'Medical device manufacturers', 'Conglomerate companies based in Tokyo', 'Display technology companies', 'Defense companies of Japan', 'Lighting brands', 'Computer hardware companies', 'Defunct computer systems companies', 'Scandals in Japan', '1940s initial public offerings', 'Companies formerly listed on the Tokyo Stock Exchange', 'Computer memory companies', 'State-owned film companies', 'Medical technology companies of Japan', 'Japanese brands', 'Radio manufacturers', 'Robotics companies of Japan', 'Technology companies established in 1875', 'Electric motor manufacturers', 'Electronics companies of Japan', 'Japanese companies established in 1875', 'Escalator manufacturers', 'Semiconductor companies of Japan', 'Locomotive manufacturers of Japan', 'Consumer battery manufacturers', 'Accounting scandals', 'Heating, ventilation, and air conditioning companies', 'Computer storage companies', 'Electric transformer manufacturers', 'Elevator manufacturers', 'Multinational companies headquartered in Japan', 'Home appliance manufacturers of Japan', 'Electronics companies established in 1875'}"
Touch,{'Somatosensory system'}
Toys-to-life,"{'Video games about sentient toys', '2010s toys', '2020s in video gaming', 'Toys-to-life games', '2010s in video gaming', 'Video game design', 'Video game accessories', 'User interface techniques', 'Works based on toys', '2010s fads and trends', 'Electronic toys'}"
Traditional_sports_and_games,"{'Intangible Cultural Heritage of Humanity', 'Traditional games', 'Traditional sports'}"
Train_simulator,"{'Train simulation video games', 'Railroad games', 'Video game genres'}"
Tron,"{'1982 directorial debut films', '1980s action adventure films', 'Films about computing', 'American films with live action and animation', '1980s science fiction adventure films', 'American chase films', 'Rotoscoped films', 'Films about artificial intelligence', 'American science fiction adventure films', ""1982 children's films"", 'Films shot in Los Angeles', 'Films directed by Steven Lisberger', 'English-language science fiction adventure films', 'English-language science fiction action films', 'Tron films', 'Film superheroes', 'Films produced by Ron W. Miller', '1982 science fiction films', 'American science fiction action films', 'Films about death games', 'Films about virtual reality', 'American action adventure films', '1980s English-language films', 'Films scored by Wendy Carlos', '1982 in computing', '1982 films', 'Films about video games', 'Walt Disney Pictures films', 'Films about computer hacking', '1982 action films', 'Films adapted into comics', 'English-language action adventure films', 'Films produced by Donald Kushner', '1980s science fiction action films', 'Films set in 1982', 'Films adapted into television shows', 'Saturn Award–winning films', '1980s American films', 'Religion in science fiction'}"
Turn-based_role-playing,"{'Video game genres', 'Turn-based role-playing video games'}"
Twitch_gameplay,{'Video game terminology'}
United_States-China_Economic_and_Security_Review_Commission,"{'China–United States economic relations', 'Foreign relations agencies of the United States', 'United States national commissions'}"
University_of_Minnesota_Press,"{'Native American literature', 'Publishing companies established in 1925', 'Book publishing companies based in Minnesota', '1925 establishments in Minnesota', 'University presses of the United States', 'University of Minnesota'}"
University_of_Saskatchewan,"{'University of Saskatchewan', 'Tourist attractions in Saskatoon', 'Universities and colleges in Saskatchewan', '1907 establishments in Saskatchewan', 'U15 Group of Canadian Research Universities', 'Universities in Canada', 'Universities and colleges established in 1907'}"
University_of_Texas_Press,"{'Publishing companies established in 1950', 'Book publishing companies based in Texas', 'University presses of the United States', 'University of Texas at Austin'}"
Unreal_Engine,"{'Video game IDE', 'Unreal Engine', 'Epic Games', 'Game engines that support Mantle (API)', 'Software development kits', 'Virtual reality works', 'Video game engines', 'Game engines that support Vulkan (API)', 'IOS video game engines', 'Game engines for Linux', 'Unreal (video game series)', '3D graphics software'}"
Unterhaltungssoftware_Selbstkontrolle,"{'Video game organizations', 'Video gaming in Germany', 'Communications and media organisations based in Germany', 'Entertainment rating organizations', 'Video game content ratings systems'}"
User_interface,"{'Human communication', 'Human–machine interaction', 'Virtual reality', 'User interface techniques', 'User interfaces'}"
Vehicle_simulation_game,"{'Video game genres', 'Vehicle simulation games'}"
Vehicular_combat_game,"{'Vehicular combat games', 'Video game genres'}"
Vending_Times,"{'Magazines established in 1961', 'Magazines published in New York (state)', 'Professional and trade magazines published in the United States', 'Vending'}"
Vertically_scrolling_video_game,"{'Video game design', 'Video game graphics', 'Vertically scrolling video games', 'Video game genres'}"
Video,"{'Display technology', 'Video', 'Television terminology', 'History of television', 'High-definition television', 'Media formats', 'Data compression', 'Digital television'}"
Video_Games_(disambiguation),{'Disambiguation pages'}
Video_Games_Live,"{'Recurring events established in 2005', 'Video game concert tours', 'Video game culture'}"
Video_game,"{'American inventions', 'Video games', 'Games and sports introduced in 1947', 'Digital media'}"
Video_game_behavioral_effects,{'Video game controversies'}
Video_game_bot,"{'Video game development', 'Cheating in video games', 'Internet bots'}"
Video_game_clone,"{'Video game controversies', 'Video game development', 'Unofficial adaptations', 'Video game clones'}"
Video_game_collecting,"{'Collecting', 'Video game culture', '2020s fads and trends'}"
Video_game_console,"{'Video game consoles', 'American inventions', 'Video game terminology', 'Bundled products or services'}"
Video_game_console_emulator,{'Video game platform emulators'}
Video_game_controversies,{'Video game controversies'}
Video_game_crash_of_1983,"{'History of video games', '1983 in economic history', 'Second-generation video game consoles', '1980s in video gaming', 'Economic bubbles', '1983 in video gaming', 'Business failures', '1983 in North America'}"
Video_game_culture,{'Video game culture'}
Video_game_design,"{'Video game design', 'Video game development'}"
Video_game_developer,"{'Video game development', 'Video game developers', 'Video game industry occupations'}"
Video_game_developers,"{'Video game development', 'Video game developers', 'Video game industry occupations'}"
Video_game_industry_practices,"{'Industries (economics)', 'Entertainment industry', 'Economics of the arts and literature', 'Video game industry', 'Mass media industry'}"
Video_game_journalism,{'Video game journalism'}
Video_game_modding,"{'Fan labor', 'Video game development', 'Unofficial adaptations', 'Video game modding'}"
Video_game_music,"{'Video game design', 'Video game music'}"
Video_game_preservation,"{'Digital preservation', 'Video game industry'}"
Video_game_producer,"{'Video game industry occupations', 'Video game producers'}"
Video_game_programmer,"{'Video game programmers', 'Computer occupations', 'Video game industry occupations'}"
Video_game_programming,{'Video game development'}
Video_games_in_Belgium,{'Video gaming in Belgium'}
Video_games_in_Brazil,{'Video gaming in Brazil'}
Video_games_in_Canada,{'Video gaming in Canada'}
Video_games_in_Colombia,{'Video gaming in Colombia'}
Video_games_in_France,"{'Culture of France', 'Video gaming in France', 'French games'}"
Video_games_in_India,"{'Video gaming in India', 'Culture of India'}"
Video_games_in_Indonesia,"{'Video gaming in Indonesia', 'Culture of Indonesia', 'Science and technology in Indonesia'}"
Video_games_in_Iran,"{'Video gaming in Iran', 'Science and technology in Iran'}"
Video_games_in_Ireland,"{'Video gaming in Ireland', 'Video game culture stubs'}"
Video_games_in_Italy,{'Video gaming in Italy'}
Video_games_in_Kenya,"{'Culture of Kenya', 'Video gaming in Kenya'}"
Video_games_in_Latin_America,"{'Culture of Latin America', 'Entertainment in South America', 'Video game culture'}"
Video_games_in_Lithuania,"{'Video gaming in Lithuania', 'Lithuania stubs', 'Lithuanian games', 'Video game stubs'}"
Video_games_in_Malaysia,"{'Video game stubs', 'Video gaming in Malaysia', 'Science and technology in Malaysia', 'Culture of Malaysia'}"
Video_games_in_Nigeria,"{'Culture of Nigeria', 'Video gaming in Nigeria'}"
Video_games_in_Norway,"{'Video game stubs', 'Video gaming in Norway', 'Norway stubs'}"
Video_games_in_South_Africa,"{'Video gaming in South Africa', 'Culture of South Africa'}"
Video_games_in_South_Korea,"{'Science and technology in South Korea', 'Culture of South Korea', 'Video gaming in South Korea'}"
Video_games_in_Spain,"{'1970s establishments in Spain', 'Video gaming in Spain'}"
Video_games_in_Turkey,"{'Video gaming in Turkey', 'Science and technology in Turkey', 'Culture of Turkey'}"
Video_games_in_education,"{'Video game genres', 'Educational video games'}"
Video_games_in_the_Netherlands,{'Video gaming in the Netherlands'}
Video_games_in_the_Philippines,"{'Video gaming in the Philippines', 'Mass media in the Philippines'}"
Video_games_in_the_United_Kingdom,{'Video gaming in the United Kingdom'}
Video_games_in_the_United_States,"{'Video gaming in the United States', 'Culture of the United States'}"
Video_gaming_in_Japan,"{'Mass media in Japan', 'Video gaming in Japan'}"
Video_gaming_in_South_Korea,"{'Science and technology in South Korea', 'Culture of South Korea', 'Video gaming in South Korea'}"
Violence_and_video_games,"{'Obscenity controversies in video games', 'Moral panic'}"
Virtual_Console,"{'Online video game services', 'Nintendo emulators', 'Video game platform emulators', 'Nintendo DS emulators', 'Wii', 'Products and services discontinued in 2023', 'Nintendo services', 'Nintendo 3DS', 'Multi-emulators', 'Super Nintendo Entertainment System emulators', 'TurboGrafx-16 emulators', 'Neo Geo emulators', 'Sega Genesis emulators', 'Nintendo Entertainment System emulators', 'Game Boy Advance emulators', 'Game Boy emulators', 'Sega Master System emulators', 'MSX emulators', 'Nintendo 64 emulators', 'Game Gear emulators', 'Commodore 64 emulators', 'Arcade video game emulators', 'Wii U'}"
Virtual_machine,"{'Programming language implementation', 'Operating system technology', 'Virtual machines'}"
Virtual_pet,"{'Life simulation games', '1990s fads and trends', 'Virtual pets', 'Toy controversies', 'Video game genres'}"
Visual,"{'Visual system', 'Sensory systems'}"
Visual_novel,"{'Visual novels', 'Wasei-eigo', 'Interactive fiction', 'Adventure games', 'Video game genres'}"
Walking_simulator,"{'First-person adventure games', 'Walking simulators', '2010s controversies', 'Adventure games', 'Video game genres'}"
Warp_(video_games),{'Video game terminology'}
Web_browser,"{'English inventions', 'Web browsers'}"
Webcam,"{'English inventions', 'Webcams', 'Computing input devices', 'Film and video technology', 'Teleconferencing', 'Videotelephony', 'Privacy'}"
Wii_Fit,"{'Nintendo games', 'Video games developed in Japan', 'Video games scored by Toru Minegishi', 'Multiple-sport video games', 'Wii (video game series)', 'Wii games', 'Single-player video games', 'Wii-only games', 'Nintendo Entertainment Analysis & Development games', 'Touch! Generations', '2007 video games', 'Pack-in video games', 'Wii Balance Board games', 'Casual games', 'Minigame compilations', 'Fitness games', ""Japan Game Awards' Game of the Year winners""}"
World_Economic_Forum,"{'Advocacy groups', 'Davos', 'Foundations based in Switzerland', 'Lobbying organizations', '1971 establishments in Switzerland', 'World Economic Forum', 'Global economic conferences', 'Organizations established in 1971', 'Organisations based in Geneva', '1971 in economic history'}"
Xbox,"{'Xbox', '2010s toys', 'Products introduced in 2001', '2000s in video gaming', '2010s in video gaming', 'Home video game consoles', 'Microsoft video game consoles', 'Computer-related introductions in 2001', 'Microsoft franchises', 'Microsoft Gaming', '2000s toys', '2001 in video gaming'}"
Xbox_Cloud_Gaming,"{'Xbox', 'Cloud gaming services', '2019 establishments in the United States', 'Microsoft cloud services', '2019 in video gaming'}"
Yellow_paint_debate,{'Video game design'}
